,0,1,2
1555,23.82230971,1000,sphere
1556,11.56342579,588.8916055,fiber
1557,58.17206508,388.3464946,fiber
1558,77.95600418,261.4114462,fiber
1559,87.18046923,330.4404715,film
1560,96.95241061,196.0220659,film
1561,89.98032128,141.2249871,sphere
1562,40.45494586,116.1745705,film
1563,37.62967583,112.8283127,fiber
1564,91.63184308,282.458025,fiber
1565,28.42475507,350.0373658,fiber
1566,87.74825055,111.6641715,film
1567,61.91101152,196.836438,fiber
1568,6.093780719,848.5438152,sphere
1569,50.80390148,712.7615779,fiber
1570,92.35237487,358.932672,film
1571,83.33470368,218.0871852,fiber
1572,4.508873462,524.9179433,sphere
1573,79.04690088,1000,fiber
1574,62.36438223,1000,sphere
1575,37.12694174,534.7819639,sphere
1576,26.61953935,943.3091749,fiber
1577,17.48492366,1000,sphere
1578,41.87605582,360.8178533,film
1579,22.2981285,82.39367492,film
1580,81.47789575,320.173324,film
1581,87.37977005,819.2876688,film
1582,15.65753553,112.4125109,sphere
1583,83.21526959,1000,fiber
1584,32.45681262,291.3738304,film
1585,60.81347794,216.6217738,film
1586,10.07373335,449.3944525,film
1587,75.97424532,200.755648,fiber
1588,38.17657671,311.1977143,sphere
1589,97.59821396,135.6091349,film
1590,73.12329992,215.5558713,sphere
1591,27.03928546,183.273367,fiber
1592,89.13879323,304.3315126,sphere
1593,64.69975989,1000,sphere
1594,54.59270539,179.1155758,film
1595,1.365113566,854.1637147,sphere
1596,8.257496431,527.7656873,sphere
1597,22.849029,130.159838,sphere
1598,90.13541012,187.6858015,film
1599,42.99833634,667.8551073,sphere
1600,28.44729292,263.6787786,sphere
1601,67.00265428,217.5265723,fiber
1602,33.39280148,213.9606931,film
1603,14.25425645,111.5333253,sphere
1604,96.26769556,765.201598,fiber
1605,29.76661308,692.1977777,sphere
1606,49.52884458,227.3181453,film
1607,28.83240901,1000,film
1608,6.206813653,322.6737058,fiber
1609,57.02980365,1000,sphere
1610,44.28415292,275.8105883,fiber
1611,87.13386267,198.4018171,fiber
1612,48.38255696,1000,fiber
1613,51.49545398,395.1178608,sphere
1614,65.37022447,267.9706745,sphere
1615,12.88329677,339.9668369,sphere
1616,36.18292376,322.0202039,fiber
1617,0.2335486385,119.5790216,film
1618,79.88816159,226.9892159,sphere
1619,76.72511262,298.6476539,fiber
1620,52.12428979,257.2108992,film
1621,30.21639763,539.8353043,film
1622,23.39929059,221.3640792,fiber
1623,7.700594836,748.5501342,sphere
1624,86.88450398,215.571168,film
1625,7.61030786,109.8419941,film
1626,31.77403037,206.1725603,fiber
1627,13.60277231,113.4878746,sphere
1628,38.58093021,140.1677017,film
1629,31.55598065,116.4875651,sphere
1630,85.70199487,169.8464961,fiber
1631,84.27514503,424.4662354,fiber
1632,46.86848822,216.6667994,film
1633,17.57344884,291.9077524,film
1634,9.584593126,1000,sphere
1635,22.77247482,790.2270918,film
1636,2.751177236,259.7138755,film
1637,41.07269466,106.1527517,film
1638,67.36151467,1000,fiber
1639,1.290874324,239.1804553,fiber
1640,29.04094664,230.3723861,film
1641,21.29457358,1000,sphere
1642,96.84879073,385.9581153,sphere
1643,38.36939587,1000,sphere
1644,36.34864498,185.6487111,film
1645,39.52018244,329.5717494,fiber
1646,72.06457219,222.0367236,fiber
1647,12.20831536,303.7765814,fiber
1648,38.42789543,185.0613379,fiber
1649,72.72462623,278.9752674,fiber
1650,41.18921158,436.3840441,sphere
1651,41.03882078,241.8454674,fiber
1652,32.15482185,480.8331182,film
1653,88.77456601,330.6215479,fiber
1654,95.30109514,151.4187432,fiber
1655,98.24893903,446.6141549,fiber
1656,84.99466935,149.3868703,sphere
1657,63.67825379,163.5159361,sphere
1658,36.92467308,274.3589074,fiber
1659,83.50134879,265.4287323,fiber
1660,84.16555254,145.3567356,film
1661,63.76090356,346.3425229,film
1662,73.98671006,659.2205283,fiber
1663,37.60179067,647.9753512,sphere
1664,53.81468081,430.4265131,fiber
1665,98.88358049,973.7074923,film
1666,23.85726588,379.2753351,film
1667,86.18123605,129.2915487,fiber
1668,25.79038381,124.6734596,film
1669,80.40239847,159.047575,fiber
1670,0.913468873,269.4772456,sphere
1671,78.02466176,1000,sphere
1672,97.70067975,339.2008929,fiber
1673,29.36637888,92.33162913,fiber
1674,72.26288615,76.82613962,film
1675,88.33466339,138.3751564,film
1676,48.97519766,1000,sphere
1677,78.89556369,313.7488347,sphere
1678,48.39550262,258.665491,sphere
1679,77.52566458,200.7690027,sphere
1680,94.18240323,344.4763314,sphere
1681,23.98592983,112.9064033,sphere
1682,15.25967978,254.076096,fiber
1683,73.61314018,192.3460632,sphere
1684,84.6254948,502.5095748,sphere
1685,28.92794689,672.0026275,film
1686,43.15297211,301.7979893,film
1687,31.20972225,130.000203,film
1688,95.96190757,452.470963,sphere
1689,70.03971973,141.037147,film
1690,99.46513745,564.8115907,sphere
1691,5.242919774,111.5497365,sphere
1692,1.378126984,111.5333632,sphere
1693,23.56522196,475.9984153,fiber
1694,57.4766431,398.1199097,fiber
1695,72.8519301,120.7545372,fiber
1696,52.82305072,346.1323115,sphere
1697,35.7017736,180.4198734,sphere
1698,20.49987159,108.9411674,film
1699,33.91429403,680.4791958,film
1700,50.47139642,1000,sphere
1701,72.65641867,314.0611853,film
1702,15.88511657,163.4832092,fiber
1703,92.1208393,161.1234595,film
1704,27.77324314,1000,fiber
1705,96.13462198,231.3292638,fiber
1706,0.4644184581,1000,film
1707,23.01949512,109.5037932,film
1708,82.15215354,205.0584464,film
1709,14.96511803,259.1958597,film
1710,97.62989411,372.8724037,sphere
1711,71.56381084,203.6815009,sphere
1712,28.38112586,198.8020582,fiber
1713,65.19472309,594.1455518,film
1714,89.72862851,309.7969138,fiber
1715,24.58141807,172.1433252,fiber
1716,15.57163049,219.865063,sphere
1717,26.19005609,233.4405611,fiber
1718,17.48510387,253.8508726,film
1719,68.71046519,466.9235369,sphere
1720,60.89717289,438.5985484,fiber
1721,66.09548334,300.9705513,sphere
1722,77.8624308,362.4979932,sphere
1723,33.20655003,144.5465679,film
1724,63.04721506,247.5084404,film
1725,4.762347539,206.9743441,fiber
1726,6.07412934,332.1669949,film
1727,91.31726916,417.3868308,sphere
1728,41.22727501,100.7422979,film
1729,27.64004382,377.8690135,fiber
1730,8.735001025,260.5568765,film
1731,1.435333971,1000,film
1732,9.711058885,642.5296532,sphere
1733,35.93905477,169.2418032,fiber
1734,67.22436971,419.1675663,film
1735,84.09505403,1000,sphere
1736,81.2605069,224.1486063,film
1737,20.69071729,600.4100319,fiber
1738,35.28600554,1000,sphere
1739,41.49767179,359.2317294,fiber
1740,73.76621724,448.6266279,sphere
1741,44.12914112,299.8501625,sphere
1742,6.036213793,240.8265746,fiber
1743,41.41651473,714.3554404,sphere
1744,32.59578734,128.5863112,fiber
1745,23.66235697,357.5367654,sphere
1746,18.89945375,348.2968909,fiber
1747,21.2151329,137.9529492,film
1748,13.30413828,486.660472,sphere
1749,12.19294389,182.7100658,fiber
1750,62.70138466,660.4039199,sphere
1751,56.13557052,307.500104,fiber
1752,76.96620343,218.2760139,film
1753,63.77813638,363.7959124,fiber
1754,21.63789587,181.1349746,film
1755,84.08268935,517.7099881,sphere
1756,38.30239263,181.5187777,film
1757,54.38365983,171.37327,sphere
1758,38.8847968,279.5482687,sphere
1759,98.43486665,132.0010467,sphere
1760,23.23417788,446.0049018,film
1761,86.04306,358.6799695,sphere
1762,31.57528911,437.9584419,film
1763,17.43316065,265.9860627,film
1764,26.26549419,252.5589767,fiber
1765,20.61207322,239.6798505,sphere
1766,23.85125068,157.9367678,film
1767,73.65861522,291.0239658,film
1768,45.63022594,661.1721075,film
1769,28.16561353,274.6140877,fiber
1770,24.73087031,201.2410573,fiber
1771,91.66163012,265.1853781,film
1772,59.49781473,158.8207619,sphere
1773,95.67587996,179.5622863,film
1774,27.12974539,289.6200492,fiber
1775,62.13013168,199.0888317,fiber
1776,25.57084851,300.6358267,sphere
1777,45.83329303,24.44161123,film
1778,45.27716828,129.9909622,sphere
1779,9.465574094,393.0792428,film
1780,39.31576119,132.0596733,film
1781,30.47711289,177.0691235,fiber
1782,45.96000177,433.7020592,film
1783,42.99695543,124.1117702,film
1784,76.99516011,380.6826639,fiber
1785,80.13946642,131.9704506,film
1786,49.23075331,333.8973527,film
1787,11.23348894,567.0961951,sphere
1788,43.71912792,338.2119015,sphere
1789,74.92939857,410.7840505,sphere
1790,66.11700567,531.6507176,film
1791,68.53578636,191.8172387,fiber
1792,37.25146957,331.8695627,fiber
1793,52.19828712,1000,film
1794,22.90256583,1000,sphere
1795,11.34549768,174.1314508,film
1796,59.88325426,505.6256457,film
1797,49.01606556,528.3376894,fiber
1798,31.72250429,149.4192537,film
1799,69.70783802,616.7911886,fiber
1800,32.87480906,1000,sphere
1801,9.449347004,261.8637806,film
1802,51.71003292,518.4516201,sphere
1803,64.2001825,231.2426029,fiber
1804,30.02783131,108.190611,film
1805,94.18946185,505.9523508,sphere
1806,58.59772524,171.2396756,sphere
1807,92.05075244,1000,sphere
1808,81.99397783,158.7357206,sphere
1809,37.70709548,477.6888022,fiber
1810,14.47997188,111.5333442,sphere
1811,12.89240289,359.220292,film
1812,45.31905572,178.3380061,fiber
1813,91.61357098,1000,fiber
1814,91.07076758,351.4496345,sphere
1815,12.09560407,576.5448232,film
1816,21.95480588,200.0119153,fiber
1817,49.21537034,197.2029431,film
1818,66.98367259,248.5709745,fiber
1819,15.72321362,258.7240264,fiber
1820,76.44812503,278.7537463,fiber
1821,26.77832311,387.9458944,fiber
1822,99.09314412,433.2638934,fiber
1823,77.4717367,131.2866583,film
1824,31.84972168,361.3844633,fiber
1825,27.06049347,345.1559044,sphere
1826,25.57715767,572.8819239,sphere
1827,44.02421368,146.869488,fiber
1828,61.50254003,441.7178966,sphere
1829,75.86805405,481.1878244,film
1830,42.68241154,552.600803,fiber
1831,31.523896,378.2793567,fiber
1832,36.03876629,337.624128,sphere
1833,99.06697071,214.4438023,film
1834,46.50883914,433.2574738,film
1835,2.873824424,349.4832739,fiber
1836,59.9372671,87.35806034,sphere
1837,28.63868602,1000,film
1838,10.12476797,236.9571208,fiber
1839,3.625296351,101.601313,fiber
1840,26.92339599,142.2276529,film
1841,85.11577534,306.7721383,film
1842,43.26427559,730.352268,film
1843,52.72473635,216.2481519,sphere
1844,8.998627559,420.0112566,film
1845,61.61307592,135.9063604,film
1846,68.65998403,319.4046566,film
1847,39.28028541,233.1298208,film
1848,3.731446637,394.8692223,fiber
1849,93.69025857,199.2226953,film
1850,16.32137127,298.4073848,fiber
1851,11.80120941,1000,fiber
1852,93.76165225,181.4718601,fiber
1853,1.109728451,116.7361656,sphere
1854,30.08367133,216.6810596,sphere
1855,35.44296393,317.8568842,fiber
1856,52.91637745,440.7109846,film
1857,48.12255106,257.5012251,sphere
1858,42.70076056,265.2138941,film
1859,49.9603366,872.7316431,sphere
1860,58.02723053,282.1912709,sphere
1861,84.26090705,355.2066009,fiber
1862,87.1468612,285.0814712,fiber
1863,47.39658405,247.8464374,sphere
1864,81.41005358,140.0673087,fiber
1865,56.52642403,194.4435033,fiber
1866,79.11968525,437.9389538,sphere
1867,78.55528313,224.6222419,fiber
1868,51.09210651,1000,sphere
1869,50.39397896,363.5000322,film
1870,93.07273075,342.3798412,fiber
1871,53.95863388,172.8046303,sphere
1872,15.75962808,452.4191063,sphere
1873,47.8234006,169.933814,sphere
1874,31.01747979,258.497043,fiber
1875,76.81630508,288.6495712,fiber
1876,89.02420618,426.8947884,sphere
1877,99.34533014,683.5216432,film
1878,53.31230921,191.3151242,sphere
1879,20.05495585,357.1531809,film
1880,10.10677555,226.4223623,film
1881,15.49809048,304.2009163,film
1882,70.62853015,244.50129,fiber
1883,53.31353793,192.5691296,film
1884,37.42996855,306.0303962,fiber
1885,89.52921963,417.6941125,film
1886,68.01077685,1000,sphere
1887,93.36827335,414.5698812,sphere
1888,23.49224999,974.0603158,sphere
1889,11.28091586,299.5072733,film
1890,74.40135921,1000,film
1891,67.38609609,473.2463486,sphere
1892,12.88754165,252.8565939,film
1893,61.80355366,1000,sphere
1894,1.873207333,1000,film
1895,96.66245463,433.7747973,sphere
1896,37.74782872,255.5184778,sphere
1897,97.51349486,329.0596175,film
1898,63.63508189,141.3728207,fiber
1899,86.10717167,628.2132371,fiber
1900,77.68411472,990.18167,film
1901,95.86010792,368.5087112,sphere
1902,63.11587283,269.5973983,sphere
1903,58.33465573,180.1168756,fiber
1904,99.54288871,213.1105699,sphere
1905,97.10937327,176.782692,film
1906,19.63867636,111.5333331,sphere
1907,66.47503438,590.5048468,sphere
1908,26.65779141,496.1281969,sphere
1909,38.95894824,215.5745322,fiber
1910,60.00236578,289.9831616,sphere
1911,96.63714369,481.5867528,sphere
1912,0.1741062068,825.4280756,film
1913,64.08080432,261.2728435,film
1914,46.60080476,142.9360856,fiber
1915,88.77641795,112.7382835,film
1916,84.87047286,131.1346844,fiber
1917,5.129530469,601.3998151,sphere
1918,30.01946453,238.8069881,fiber
1919,79.80957619,356.6391848,sphere
1920,33.65678629,169.8592831,fiber
1921,63.89853214,138.7936754,film
1922,67.29902108,115.209371,sphere
1923,99.86738299,675.5568044,sphere
1924,60.09980743,217.9248939,film
1925,19.93825564,269.6416394,film
1926,6.120646346,1000,film
1927,75.28297145,309.594646,sphere
1928,71.10350449,438.9249261,sphere
1929,55.13042555,403.7542746,film
1930,30.87459736,262.0851351,fiber
1931,12.95347308,250.8227475,film
1932,68.00868937,153.4876604,fiber
1933,47.00737986,309.5027451,fiber
1934,45.50493896,461.7232526,sphere
1935,77.42515938,235.0606135,fiber
1936,97.01522262,406.6678874,fiber
1937,84.79102667,282.9877615,fiber
1938,45.67320056,198.7136343,film
1939,9.326435744,321.6206665,sphere
1940,61.27559121,1000,film
1941,68.38496596,133.9640299,fiber
1942,10.97273304,450.6642382,film
1943,75.14804192,566.0619364,sphere
1944,20.36603502,382.4403935,film
1945,22.94740641,155.4346027,fiber
1946,19.86039132,113.421794,fiber
1947,31.11373713,227.7804396,sphere
1948,82.17295648,306.4439124,fiber
1949,94.17973007,112.6354028,sphere
1950,70.19106523,772.489618,sphere
1951,26.51079211,550.1720159,sphere
1952,87.40425504,353.6869831,film
1953,2.885056591,481.4128936,sphere
1954,81.44597065,1000,sphere
1955,4.281663811,445.1696071,film
1956,38.32335829,233.8876444,sphere
1957,8.588823296,1000,sphere
1958,57.72358125,756.9818824,film
1959,13.14382069,1000,film
1960,55.42131105,188.7752753,film
1961,40.61115025,449.8036086,film
1962,63.55232621,259.5434715,sphere
1963,81.93441208,115.3919011,film
1964,22.78093802,524.0232046,sphere
1965,60.30464311,184.9552119,film
1966,17.13229818,1000,sphere
1967,44.38831989,146.8297638,sphere
1968,96.28050482,405.3637024,film
1969,57.71834142,179.3776719,film
1970,76.95727147,181.6149393,fiber
1971,11.02593597,423.8111349,fiber
1972,2.129299945,128.2316615,fiber
1973,53.65371489,1000,film
1974,64.83529785,542.229413,film
1975,77.66713968,260.8261797,film
1976,40.36278032,569.0973335,sphere
1977,35.47579944,1000,film
1978,45.41608981,119.9025685,sphere
1979,76.93369542,251.0401891,sphere
1980,1.804101178,205.2091328,film
1981,87.98907259,1000,fiber
1982,47.88400635,336.715626,fiber
1983,7.426082112,273.9074459,fiber
1984,77.58411714,306.2664059,fiber
1985,3.75668188,274.0706431,fiber
1986,8.187088722,279.9881078,film
1987,8.180055943,674.7898561,sphere
1988,90.7285184,566.0633145,sphere
1989,43.27360277,1000,fiber
1990,49.52180611,551.1835846,fiber
1991,42.13633726,577.0803898,fiber
1992,38.7286254,170.8160318,fiber
1993,32.8894078,380.5970975,film
1994,47.32578506,198.8614303,fiber
1995,34.4698417,356.2374383,fiber
1996,78.40888012,1000,film
1997,83.07825518,516.3841216,sphere
1998,84.32418519,171.2083564,film
1999,9.495489033,1000,sphere
2000,3.823492206,199.0315384,film
2001,18.23076664,161.9475731,film
2002,74.19830857,346.7491263,fiber
2003,32.35045412,114.1102999,sphere
2004,16.41809954,1000,sphere
2005,70.61742411,230.326846,film
2006,43.53403795,398.355513,film
2007,79.81556755,436.8825102,fiber
2008,36.53450395,201.392344,sphere
2009,74.01735621,273.1398054,fiber
2010,90.83887653,377.0694497,fiber
2011,61.10813795,577.1388744,sphere
2012,45.18270555,164.0296801,film
2013,33.68743453,159.8291288,fiber
2014,26.82767422,177.3753563,film
2015,92.80585872,533.2294049,film
2016,73.49918812,260.7499355,sphere
2017,96.11076254,385.1504544,fiber
2018,90.75012529,139.3120205,sphere
2019,21.05008653,185.6795236,sphere
2020,4.714255109,288.8977312,fiber
2021,65.74874884,358.6868251,film
2022,75.69377391,138.2046902,fiber
2023,4.878890001,308.5927569,fiber
2024,63.09076267,201.3705184,film
2025,65.61571813,415.8992124,fiber
2026,3.844082452,304.8127099,fiber
2027,56.43654743,119.2667006,sphere
2028,31.07270111,797.3993289,sphere
2029,47.68663288,354.955348,film
2030,43.04803637,1000,film
2031,71.20301129,275.7702372,fiber
2032,48.32993799,354.3501516,film
2033,23.83659522,315.7499057,film
2034,0.6419079565,1000,sphere
2035,23.65542708,276.4578364,sphere
2036,65.92575408,167.7269836,sphere
2037,90.79134805,245.5037655,film
2038,90.79706126,228.5813563,film
2039,65.75220871,205.8111296,film
2040,91.04623257,132.286173,fiber
2041,53.43050424,970.2794631,film
2042,2.19119454,314.0296886,fiber
2043,47.1797846,180.650631,fiber
2044,94.65033501,384.4578965,film
2045,77.4735088,1000,film
2046,41.96459011,445.1719281,fiber
2047,6.631907145,468.2065445,sphere
2048,75.26435184,733.1587525,film
2049,20.95908038,318.138876,film
2050,69.13643618,339.313607,fiber
2051,12.49462255,315.8577114,fiber
2052,95.63793536,226.6729247,film
2053,88.5706283,1000,sphere
2054,25.0086302,349.1952214,sphere
2055,33.32298273,280.784521,film
2056,93.15730985,186.8913646,film
2057,9.316497385,218.4809881,sphere
2058,74.22719742,470.817967,sphere
2059,21.87984663,337.9350707,film
2060,44.21311636,1000,film
2061,82.14574957,276.1033192,film
2062,69.75333524,1000,sphere
2063,88.18689189,160.6223254,sphere
2064,33.51601369,309.6038487,film
2065,31.88899607,179.6709772,film
2066,4.528979293,255.0829912,film
2067,10.97047367,111.5757954,sphere
2068,56.41835687,301.8648606,fiber
2069,33.91986565,115.5795141,sphere
2070,19.38441601,538.7031869,fiber
2071,83.56960353,139.3790639,fiber
2072,23.99812824,186.5363822,fiber
2073,25.46896744,270.4859133,fiber
2074,9.872705049,564.0784679,fiber
2075,53.34396131,186.2668992,fiber
2076,60.34813647,191.2513236,film
2077,26.83843355,161.5574441,film
2078,10.07330393,208.2694635,sphere
2079,54.5468132,513.2762043,film
2080,65.36807833,131.6971293,fiber
2081,22.28516287,311.0503702,fiber
2082,66.7954079,510.8674702,sphere
2083,0.1283293061,122.1988551,sphere
2084,13.56511001,161.366978,film
2085,13.9661335,627.9239214,sphere
2086,40.14070442,179.2926905,fiber
2087,47.92353275,352.7536128,fiber
2088,12.75120022,1000,fiber
2089,32.32000791,206.9112614,fiber
2090,35.26055778,371.9909416,fiber
2091,4.965473511,268.5433806,fiber
2092,30.54457972,204.5709892,fiber
2093,11.62549716,154.7408345,fiber
2094,75.11216088,930.033734,sphere
2095,27.21727114,152.9488165,fiber
2096,19.98719254,489.4947893,fiber
2097,64.74407047,183.3756594,sphere
2098,40.66810423,311.7009601,film
2099,0.8222559066,276.1930042,fiber
2100,35.56289114,113.3492237,sphere
2101,25.0618757,1000,fiber
2102,23.90786017,284.3961711,film
2103,14.2832767,324.3175469,sphere
2104,13.1019873,375.0180935,film
2105,61.51633778,1000,film
2106,23.0622556,815.4651661,sphere
2107,85.6276758,225.3254901,sphere
2108,5.707754611,407.3287517,film
2109,94.40265635,492.1288004,fiber
2110,22.21761893,205.9810727,film
2111,8.826990233,499.9448,fiber
2112,85.36573987,494.370125,sphere
2113,11.02665756,274.7760251,film
2114,94.25986734,1000,sphere
2115,93.7637893,295.4195739,fiber
2116,75.23153796,209.4284781,film
2117,32.32775739,181.6271142,fiber
2118,33.93580167,158.6774836,film
2119,21.38126694,330.9041515,fiber
2120,63.89041724,535.838859,sphere
2121,66.46012709,125.4597545,film
2122,91.06997147,145.1790953,fiber
2123,14.37409195,147.9893375,fiber
2124,92.54206423,1000,fiber
2125,83.46460599,356.3807823,film
2126,70.1490167,642.1871569,sphere
2127,31.97683363,354.4502071,fiber
2128,27.78996127,1000,sphere
2129,69.02198318,462.8552306,sphere
2130,93.8618134,111.5331495,sphere
2131,81.25274462,111.7455684,film
2132,52.10958146,153.2472861,film
2133,65.18727933,145.1897196,sphere
2134,65.90301902,304.1937921,fiber
2135,60.66565827,111.5339991,sphere
2136,0.6163776577,217.5990494,film
2137,16.235543,267.6961738,film
2138,99.54320156,157.6318752,film
2139,99.8766155,304.5885842,film
2140,44.80107192,309.5348825,fiber
2141,78.89153036,332.6295835,film
2142,82.23861394,249.635583,sphere
2143,11.78644312,765.2397819,sphere
2144,57.37071142,1000,sphere
2145,47.02889439,211.6868053,fiber
2146,39.07892162,456.6557678,fiber
2147,71.28488861,210.8839429,sphere
2148,7.896856,1000,sphere
2149,9.35361074,998.3462015,film
2150,62.70804435,224.1420736,film
2151,82.8907251,202.8269945,fiber
2152,45.84849243,300.5047421,fiber
2153,2.504667318,131.1022475,film
2154,25.82728765,220.6805541,fiber
2155,31.87479508,440.6764277,sphere
2156,70.32989244,292.9742064,film
2157,68.97893659,315.6947409,sphere
2158,47.09523139,125.2530952,film
2159,34.66680971,991.9736099,fiber
2160,47.82653057,123.8833034,film
2161,45.96410306,394.9189121,film
2162,61.95198038,402.729574,film
2163,95.51205946,331.8951449,sphere
2164,56.18188867,474.6840069,sphere
2165,29.292453,1000,film
2166,84.80467765,141.466814,film
2167,23.90725991,255.5870809,fiber
2168,63.71909118,463.3006422,sphere
2169,88.55901448,213.3391986,film
2170,13.03261801,415.3578649,sphere
2171,53.43499978,145.3981656,sphere
2172,72.28011574,226.2161471,film
2173,32.23630287,318.7078004,film
2174,27.07976454,136.1607382,fiber
2175,30.43429016,170.0080985,film
2176,8.866414154,217.6769474,fiber
2177,61.43467573,679.1715151,sphere
2178,63.53293983,75.28577523,film
2179,57.11674555,460.6555881,sphere
2180,69.29032692,344.4693146,film
2181,23.0737158,267.0870067,sphere
2182,55.39984086,169.7179238,film
2183,75.73665668,1000,sphere
2184,76.23803974,209.3203338,fiber
2185,41.308932,125.674616,fiber
2186,2.240105493,163.3851939,film
2187,26.04020301,271.0381918,sphere
2188,86.76846468,811.5598601,sphere
2189,15.53420962,80.77012198,film
2190,24.9392845,394.2003554,sphere
2191,66.88225883,446.1915379,film
2192,49.03760239,479.8341316,film
2193,65.6192039,346.8985338,fiber
2194,79.18811463,107.9731238,fiber
2195,17.83320755,800.9816023,sphere
2196,82.27824171,468.7169711,fiber
2197,39.21068485,216.1855956,fiber
2198,32.2957545,250.7705854,sphere
2199,49.12598429,357.7450426,sphere
2200,68.98997691,155.2239329,film
2201,75.30336433,111.9577873,film
2202,12.66409235,109.6447271,sphere
2203,78.77739699,112.497294,film
2204,56.51024826,140.0600419,film
2205,79.49345209,527.2015977,sphere
2206,67.4441668,289.752341,fiber
2207,34.08202731,1000,sphere
2208,27.36482886,177.2428585,fiber
2209,31.08579335,492.1402153,sphere
2210,95.56413238,285.146917,sphere
2211,12.94476041,181.2537047,film
2212,3.569470527,437.8869831,film
2213,21.14709819,648.9007755,sphere
2214,26.56010376,144.5081354,sphere
2215,83.27024645,497.0459969,sphere
2216,65.91499411,184.3780928,film
2217,73.58401807,113.9814705,sphere
2218,25.92976398,253.3148753,film
2219,47.24509305,957.176686,sphere
2220,41.63009421,400.3594779,fiber
2221,56.40275821,287.3004177,film
2222,12.40728076,203.5311148,fiber
2223,13.93541756,1000,film
2224,42.60129924,221.2955116,film
2225,22.17449223,295.0099419,fiber
2226,29.48576698,304.7723242,fiber
2227,15.38387886,274.268835,sphere
2228,70.11282173,108.4742007,film
2229,94.66644497,710.7070849,sphere
2230,4.461782743,265.7110145,film
2231,56.52010918,357.7780137,sphere
2232,38.10942987,104.1897318,film
2233,63.20878152,519.7300057,sphere
2234,85.475033,76.69657538,film
2235,12.19657444,268.9546788,fiber
2236,92.47213802,352.5651569,fiber
2237,79.37608893,191.1384767,sphere
2238,15.29916576,721.1518215,sphere
2239,60.57308569,134.312698,sphere
2240,41.36607048,511.9197279,sphere
2241,79.87452225,241.4047802,fiber
2242,40.66538317,506.0258372,sphere
2243,79.41810543,485.473236,sphere
2244,31.23995077,129.2964452,film
2245,35.76059766,150.693754,fiber
2246,81.71065101,422.4519975,sphere
2247,19.55218574,246.3217801,film
2248,41.18877112,159.6801111,film
2249,40.15559228,186.4774967,film
2250,36.04967126,1000,sphere
2251,91.46373104,373.641863,fiber
2252,54.41111187,160.4565415,sphere
2253,88.86723406,466.4595492,sphere
2254,8.130411533,295.8639612,fiber
2255,60.97309282,187.9050387,film
2256,14.77591488,157.7684293,sphere
2257,48.1356363,388.3241765,fiber
2258,7.503774364,229.2522074,film
2259,17.08692209,1000,film
2260,94.19549336,212.6814001,film
2261,14.87309052,372.1255408,sphere
2262,26.93434965,198.8295355,fiber
2263,52.4281095,230.8377302,sphere
2264,18.63916335,306.1768004,sphere
2265,32.05771913,210.3824463,film
2266,6.064767024,449.0977758,sphere
2267,35.1023506,363.400506,sphere
2268,5.903203861,470.2584863,film
2269,69.99035462,340.2853893,fiber
2270,4.508350181,437.0150862,sphere
2271,49.63065588,245.8873353,fiber
2272,65.80378519,388.1975534,film
2273,61.16555489,521.2585639,film
2274,92.70202472,235.0073018,sphere
2275,35.63265806,1000,film
2276,37.21531563,293.5179869,film
2277,85.1061025,291.0189684,fiber
2278,79.2577178,114.8783263,sphere
2279,12.27184488,225.6678193,fiber
2280,11.32363585,307.8941647,sphere
2281,41.67908608,204.0384841,film
2282,66.53551091,214.9436443,film
2283,41.49531605,645.0325502,sphere
2284,26.34227495,510.5186182,film
2285,23.91052468,225.6348891,sphere
2286,73.17529397,286.5096042,sphere
2287,42.17784233,491.6036727,fiber
2288,73.41044607,164.1822446,fiber
2289,10.19362691,214.8981968,film
2290,50.31439167,214.5313371,film
2291,36.36464378,337.394812,film
2292,76.23078717,456.646259,sphere
2293,30.59569684,115.9975931,fiber
2294,71.96803333,550.5485435,sphere
2295,1.636698066,684.7504553,sphere
2296,70.45478801,284.778701,sphere
2297,12.15251075,725.506067,film
2298,6.713603245,251.1791063,fiber
2299,19.89124812,1000,sphere
2300,40.98423422,1000,film
2301,21.7859641,355.4101107,fiber
2302,18.8382888,1000,film
2303,67.16278474,190.1720827,fiber
2304,73.9116558,366.0807919,fiber
2305,93.90098587,255.9371935,film
2306,34.5014585,484.6803029,sphere
2307,0.1857005022,571.0500385,sphere
2308,52.58623765,86.99369589,fiber
2309,52.47107206,394.7258738,sphere
2310,44.26446294,392.4883724,film
2311,76.37724174,379.6963202,sphere
2312,49.90241264,649.9798619,sphere
2313,59.7811417,342.4404747,sphere
2314,42.53890434,522.3792173,sphere
2315,29.71526165,347.6639263,sphere
2316,96.3911146,366.1601096,film
2317,21.07604958,280.9341104,fiber
2318,47.24026101,299.1616194,fiber
2319,74.99097057,314.7595034,fiber
2320,52.86160146,297.5196881,fiber
2321,39.24726426,311.0749615,film
2322,7.195712706,290.1056861,sphere
2323,4.489505435,350.3702933,sphere
2324,40.3992697,353.9289929,fiber
2325,55.19765558,344.5475176,fiber
2326,69.0135829,394.8355898,film
2327,59.72182911,1000,sphere
2328,90.40999907,272.9775545,fiber
2329,39.45778603,317.9268403,film
2330,63.09566383,1000,film
2331,55.88398298,284.7329843,fiber
2332,8.000346276,253.5955889,film
2333,21.26102628,258.6281647,fiber
